Code,Name
001020,페이퍼코리아
014160,대영포장
011810,STX
065450,빅텍
011330,유니켐
060570,드림어스컴퍼니
100130,동국S&C
303810,동국생명과학
058630,엠게임
288330,파라택시스코리아
227840,현대코퍼레이션홀딩스
043610,KT지니뮤직
049520,유아이엘
330350,위더스제약
264900,크라운제과
382150,온코크로스
049470,비트플래닛
008700,아남전자
066700,테라젠이텍스
063160,종근당바이오
299900,위지윅스튜디오
172670,에이엘티
105550,엣지파운드리
041930,동아화성
307930,컴퍼니케이
084730,팅크웨어
277880,티에스아이
002450,삼익악기
060590,씨티씨바이오
014970,삼륭물산
017900,광전자
306040,에스제이그룹
391710,코닉오토메이션
038540,상상인
017550,수산세보틱스
006840,AK홀딩스
068290,삼성출판사
448710,코츠테크놀로지
001540,안국약품
950190,고스트스튜디오
207760,미스터블루
064800,포니링크
136410,아셈스
432470,케이엔에스
092780,DYP
456570,아이엠지티
452190,한빛레이저
011700,한신기계
217500,러셀
073560,우리손에프앤지
014790,HL D&I
105740,디케이락
396690,미래에셋글로벌리츠
187790,나노
079810,디이엔티
0013V0,삼진식품
321370,센서뷰
417500,제이아이테크
411080,샌즈랩
042510,라온시큐어
048530,인트론바이오
053350,이니텍
064850,에프앤가이드
206560,덱스터
100700,세운메디칼
187870,디바이스
002780,진흥기업
119650,KC코트렐
376930,노을
104040,대성파인텍
011150,CJ씨푸드
419080,엔젯
040350,크레오에스지
419050,삼기에너지솔루션즈
049180,셀루메드
170030,현대공업
225530,HC보광산업
067570,엔브이에이치코리아
357230,에이치피오
261520,이지스
101670,하이드로리튬
036010,아비코전자
355150,코스텍시스
000440,중앙에너비스
032560,황금에스티
009300,삼아제약
010660,화천기계
083790,CG인바이츠
035610,솔본
003060,에이프로젠바이오로직스
125210,아모그린텍
253840,수젠텍
124560,태웅로직스
004840,DRB동일
037350,성도이엔지
066790,씨씨에스
008260,NI스틸
000180,성창기업지주
036580,팜스코
225190,LK삼양
102370,케이옥션
007980,TP
234300,에스트래픽
002600,조흥
024800,유성티엔에스
33626K,두산퓨얼셀1우
163730,핑거
005740,크라운해태홀딩스
330730,스톤브릿지벤처스
048430,유라테크
023000,삼원강재
048910,대원미디어
007820,에스엠코어
093920,서원인텍
296160,프로젠
082850,우리바이오
315640,딥노이드
065510,휴비츠
024910,경창산업
163560,동일고무벨트
149980,하이로닉
408900,스튜디오미르
317770,엑스페릭스
085310,엔케이
357580,아모센스
290670,대보마그네틱
117670,알파칩스
058400,KNN
435570,에르코스
024830,세원물산
134580,탑코미디어
452400,이닉스
451250,삐아
002700,신일전자
058860,KTis
012700,리드코프
054670,대한뉴팜
004890,동일산업
061250,화일약품
001560,제일연마
010960,삼호개발
311320,지오엘리먼트
053450,세코닉스
014440,영보화학
110790,크리스에프앤씨
352090,스톰테크
382800,지앤비에스 에코
317690,퀀타매트릭스
120240,대정화금
168330,내츄럴엔도텍
036630,세종텔레콤
289220,자이언트스텝
453860,에이에스텍
036170,에이치엠넥스
365590,하이딥
060560,HC홈센타
413390,엠오티
044340,위닉스
040420,정상제이엘에스
039020,이건홀딩스
002720,국제약품
096775,SK이노베이션우
382480,지아이텍
302550,리메드
004720,팜젠사이언스
446840,지슨
072020,중앙백신
226330,신테카바이오
053280,예스24
069540,빛과전자
459550,알트
078935,GS우
011370,서한
002800,신신제약
900250,크리스탈신소재
033230,인성정보
041910,폴라리스AI파마
079980,휴비스
241690,유니테크노
265560,영화테크
006490,인스코비
130580,나이스디앤비
004650,창해에탄올
013870,지엠비코리아
007280,한국특강
273640,와이엠텍
068240,다원시스
027050,코리아나
348350,위드텍
480370,씨케이솔루션
339950,아이비김영
091440,한울소재과학
459100,위츠
234100,폴라리스세원
006890,태경케미컬
000590,CS홀딩스
378800,샤페론
001275,부국증권우
131400,이브이첨단소재
357880,SKAI
348080,큐라티스
092040,아미코젠
066430,아이로보틱스
141000,비아트론
039610,화성밸브
111710,남화산업
104620,노랑풍선
010040,한국내화
317240,TS트릴리온
478560,블랙야크아이앤씨
054300,팬스타엔터프라이즈
216050,인크로스
036640,HRS
105330,케이엔더블유
004590,한국가구
042500,링네트
025550,한국선재
041520,이엘씨
173130,오파스넷
208140,정다운
204840,지엘팜텍
457370,한켐
111380,동인기연
126880,제이엔케이글로벌
317870,엔바이오니아
347000,센코
142280,녹십자엠에스
222810,세토피아
123420,위메이드플레이
175250,아이큐어
011390,부산산업
228850,레이언스
027830,대성창투
000850,화천기공
338100,NH프라임리츠
163280,에어레인
104540,코렌텍
096350,대창솔루션
412540,제일엠앤에스
393210,토마토시스템
088390,이녹스
090470,제이스텍
260930,씨티케이
004100,태양금속
006090,사조오양
377030,비트맥스
094850,참좋은여행
045660,에이텍
060310,3S
003780,진양산업
007590,동방아그로
215360,우리산업
063440,SM Life Design
001470,삼부토건
417790,트루엔
094940,푸른기술
222160,NPX
187420,HLB제넥스
006880,신송홀딩스
228670,레이
009200,무림페이퍼
388790,라이콤
299660,셀리드
011320,유니크
475430,키스트론
352910,오비고
072990,에이치시티
122690,서진오토모티브
001260,남광토건
014470,부방
372910,한컴라이프케어
046210,HLB파나진
033130,디지틀조선
005750,대림바스
115440,우리넷
054040,한국컴퓨터
032540,TJ미디어
140070,서플러스글로벌
263600,덕우전자
089850,유비벨록스
065500,오리엔트정공
020710,시공테크
212710,아이에스티이
347860,알체라
009180,한솔로지스틱스
214270,FSN
203690,아크솔루션스
000220,유유제약
159580,제로투세븐
032850,비트컴퓨터
033320,제이씨현시스템
009770,삼정펄프
016250,SGC E&C
018500,동원금속
263800,데이타솔루션
024740,한일단조
002795,아모레퍼시픽홀딩스우
019990,에너토크
265740,엔에프씨
351330,이삭엔지니어링
024900,디와이덕양
261780,차백신연구소
196300,HLB펩
900260,로스웰
318160,셀바이오휴먼텍
171120,라이온켐텍
001210,금호전기
012690,모나리자
004440,삼일씨엔에스
128660,피제이메탈
451220,아이엠티
347740,피엔케이피부임상연구센타
246960,SCL사이언스
036090,위지트
052220,iMBC
384470,코어라인소프트
041460,한국전자인증
153710,옵티팜
053270,구영테크
016090,대현
042940,상지건설
040910,아이씨디
308170,씨티알모빌리티
331380,포커스에이아이
199550,레이저옵텍
137950,제이씨케미칼
303360,프로티아
446540,메가터치
049480,오픈베이스
053260,금강철강
054620,APS
081150,티플랙스
155650,와이엠씨
031820,아이티센씨티에스
234920,자이글
004830,덕성
474610,RF시스템즈
128540,에코캡
039240,경남스틸
180060,탑선
270520,앱튼
014190,원익큐브
099410,동방선기
036000,예림당
340360,다보링크
043650,국순당
111110,호전실업
013700,까뮤이앤씨
012790,신일제약
369370,블리츠웨이엔터테인먼트
221800,유투바이오
262260,에이프로
471820,셀로맥스사이언스
476080,M83
019540,일지테크
162300,신스틸
109860,동일금속
039010,현대에이치티
066310,큐에스아이
222110,팬젠
333620,엔시스
094840,슈프리마에이치큐
122350,삼기
241840,에이스토리
033310,엠투엔
068330,일신바이오
129260,인터지스
950200,소마젠
036120,서울평가정보
092440,기신정기
215090,솔디펜스
073640,테라사이언스
097800,윈팩
037950,엘컴텍
479960,위너스
001290,상상인증권
120115,코오롱인더우
036670,삼양케이씨아이
0010V0,제이피아이헬스케어
407400,꿈비
043910,자연과환경
099220,SDN
007370,진양제약
460870,에스엠씨지
396300,세아메카닉스
388610,지에프씨생명과학
043710,서울리거
017480,삼현철강
071090,하이스틸
010470,오리콤
052790,액토즈소프트
004540,깨끗한나라
288620,에스퓨얼셀
200230,텔콘RF제약
001380,SG글로벌
038680,에스넷
37550L,DL이앤씨2우(전환)
072770,멤레이비티
159010,아스플로
000725,현대건설우
290720,푸드나무
017650,대림제지
053050,지에스이
185490,아이진
064090,인크레더블버즈
241790,티이엠씨씨엔에스
000910,유니온
046310,백금T&A
133820,화인베스틸
294630,서남
424980,마이크로투나노
332370,아이디피
039420,케이엘넷
100030,인지소프트
127980,화인써키트
080010,이상네트웍스
307870,비투엔
192250,케이사인
145170,노브랜드
037030,파워넷
222040,코스맥스엔비티
432430,와이랩
003925,남양유업우
002630,오리엔트바이오
217190,제너셈
054930,유신
055490,테이팩스
142760,모아라이프플러스
122830,원포유
095270,웨이브일렉트로
452160,제이엔비
403490,우듬지팜
302430,이노메트리
260660,알리코제약
320000,한울반도체
017180,명문제약
123840,뉴온
033170,시그네틱스
067370,선바이오
003010,혜인
378850,화승알앤에이
100660,서암기계공업
357250,미래에셋맵스리츠
088340,유라클
198440,강동씨앤엘
078860,엔에스이엔엠
087260,모바일어플라이언스
466410,사이냅소프트
088130,동아엘텍
104200,NHN벅스
100220,비상교육
037330,인지디스플레
010280,아이티센엔텍
261200,덴티스
032960,동일기연
311390,네오크레마
025440,DH오토웨어
004060,SG세계물산
373200,엑스플러스
061040,알에프텍
373160,데이원컴퍼니
160550,NEW
413640,비아이매트릭스
064240,홈캐스트
054780,키이스트
075180,새론오토모티브
206400,베노티앤알
046940,우원개발
066980,한성크린텍
004450,삼화왕관
093240,형지엘리트
072470,우리산업홀딩스
002760,보락
053980,오상자이엘
219420,링크제니시스
189980,흥국에프엔비
050960,수산아이앤티
005305,롯데칠성우
317530,캐리소프트
317850,대모
123700,SJM
005670,푸드웰
007720,소노스퀘어
364950,에이아이코리아
294090,이오플로우
277070,린드먼아시아
024840,KBI메탈
047400,유니온머티리얼
065530,와이어블
032860,더라미
037760,쎄니트
037440,희림
002140,고려산업
173940,에프엔씨엔터
052900,KX하이텍
041650,상신브레이크
263690,디알젬
052670,제일바이오
321820,아티스트컴퍼니
017040,광명전기
058730,다스코
004910,조광페인트
393970,대진첨단소재
000950,전방
014990,인디에프
28513K,SK케미칼우
218150,미래생명자원
033830,티비씨
001620,케이비아이동국실업
042110,에스씨디
155660,DSR
122310,제노레이
038070,서린바이오
114450,그린생명과학
015710,코콤
419120,산돌
040610,SG&G
023440,제이스코홀딩스
064480,브리지텍
119500,포메탈
004920,씨아이테크
239340,이스트에이드
045340,토탈소프트
256630,포인트엔지니어링
008370,원풍
010240,흥국
033200,모아텍
177900,쓰리에이로직스
099520,DGI
352700,씨앤투스
010770,평화홀딩스
051490,나라엠앤디
245620,EDGC
092300,현우산업
049550,잉크테크
001550,조비
082210,옵트론텍
000890,보해양조
007815,코리아써우
046970,우리로
038880,아이에이
002920,유성기업
057680,티사이언티픽
227950,엔투텍
066670,디티씨
004410,서울식품
009835,한화솔루션우
025530,SJM홀딩스
237820,플레이디
186230,그린플러스
189690,포시에스
011230,삼화전자
314140,알피바이오
096630,에스코넥
080530,코디
003080,SB성보
014910,성문전자
072130,유엔젤
462510,라메디텍
011300,성안머티리얼스
090410,덕신이피씨
004780,대륙제관
007680,대원
481850,신한글로벌액티브리츠
129920,대성하이텍
097780,에코볼트
004770,써니전자
452200,민테크
025560,미래산업
009190,대양금속
067920,이글루
032790,엠젠솔루션
109960,앱토크롬
184230,SGA솔루션즈
242040,나무기술
217480,에스디생명공학
066130,하츠
024950,삼천리자전거
006370,대구백화점
037230,한국팩키지
009320,아진전자부품
223310,사토시홀딩스
440290,HB인베스트먼트
038010,제일테크노스
053620,태양
171010,램테크놀러지
090080,평화산업
065130,탑엔지니어링
007610,선도전기
036180,지더블유바이텍
062970,한국첨단소재
105760,포스뱅크
219750,한국비티비
195990,에이비프로바이오
007530,와이엠
002410,범양건영
013720,THE CUBE&
286750,나노실리칸첨단소재
361570,알비더블유
069730,DSR제강
246690,TS인베스트먼트
170790,파이오링크
039290,인포뱅크
021050,서원
073570,리튬포어스
004870,티웨이홀딩스
088910,동우팜투테이블
048770,TPC
199480,뱅크웨어글로벌
200350,아티스트스튜디오
060850,영림원소프트랩
002880,대유에이텍
011420,갤럭시아에스엠
056700,신화인터텍
044960,이글벳
290090,트윔
051630,진양화학
464280,티디에스팜
340930,유일에너테크
224110,에이텍모빌리티
376290,씨유테크
012280,영화금속
263700,케어랩스
006125,SK디스커버리우
250000,보라티알
096610,알에프세미
001465,BYC우
238120,얼라인드
198080,캐프
118000,메타케어
001000,신라섬유
021880,메이슨캐피탈
023350,한국종합기술
417860,오브젠
068050,팬엔터테인먼트
178780,일월지엠엘
003475,유안타증권우
100590,머큐리
465480,인스피언
359090,씨엔알리서치
271830,팸텍
033560,블루콤
357430,마스턴프리미어리츠
006980,우성
056360,코위버
025750,한솔홈데코
290660,네오펙트
023960,에쓰씨엔지니어링
438700,버넥트
087600,픽셀플러스
239890,피엔에이치테크
008870,금비
078590,휴림에이텍
069410,엔텔스
351870,차이커뮤니케이션
263810,상신전자
495900,에이엠시지
430690,한싹
103840,우양
208860,다산디엠씨
363260,모비데이즈
097870,효성오앤비
258610,케일럼
126640,화신정공
335810,프리시젼바이오
450520,인스웨이브
355390,크라우드웍스
052860,아이앤씨
079000,와토스코리아
024940,PN풍년
049830,승일
046390,삼화네트웍스
027740,마니커
003465,유화증권우
006740,블루산업개발
109820,진매트릭스
037370,EG
321260,프로이천
053950,경남제약
420570,제이투케이바이오
444530,심플랫폼
026040,제이에스티나
082660,코스나인
057030,YBM넷
418250,시큐레터
450330,하스
153460,네이블
012160,영흥
356890,싸이버원
200780,비씨월드제약
109080,옵티시스
084180,수성웹툰
290120,DH오토리드
089790,제이티
057540,옴니시스템
020760,일진디스플
150900,파수
307280,원바이오젠
073110,엘엠에스
37550K,DL이앤씨우
475460,미트박스
112190,KC산업
019770,서연탑메탈
036690,코맥스
353590,오토앤
469750,아이비젼웍스
190650,코리아에셋투자증권
336060,웨이버스
008250,이건산업
014570,고려제약
067170,오텍
027580,상보
460470,아이빔테크놀로지
072950,빛샘전자
900270,헝셩그룹
434480,모니터랩
464580,닷밀
083550,케이엠
065950,웰크론
332290,누보
025880,케이씨피드
049080,기가레인
195500,마니커에프앤지
323350,다원넥스뷰
277410,인산가
318020,포인트모바일
342870,오아
140520,대창스틸
145270,케이탑리츠
200580,메디쎄이
091590,남화토건
203450,유니온바이오메트릭스
220180,핸디소프트
038620,위즈코프
066900,디에이피
089150,케이씨티
114630,폴라리스우노
270870,뉴트리
060900,에이전트AI
397810,애드포러스
006050,국영지앤엠
256150,한독크린텍
019175,신풍제약우
377220,프롬바이오
129890,앱코
109070,주성코퍼레이션
464500,아이언디바이스
123570,이엠넷
071950,코아스
016600,큐캐피탈
254120,자비스
263770,유에스티
455180,케이지에이
056730,CNT85
101240,씨큐브
094970,제이엠티
417840,저스템
002290,삼일기업공사
291230,엔피
192410,오늘이엔엠
090370,메타랩스
291650,압타머사이언스
024120,KB오토시스
140430,카티스
051390,YW
250030,진코스텍
238090,앤디포스
219550,디와이디
086040,바이오톡스텍
465770,STX그린로지스
050860,아세아텍
273060,와이즈버즈
300120,라온피플
008420,문배철강
452300,캡스톤파트너스
221980,케이디켐
052460,아이크래프트
376180,피코그램
239610,에이치엘사이언스
131100,티엔엔터테인먼트
040160,누리플렉스
019490,엑시큐어하이트론
038870,에코바이오
263020,디케이앤디
431190,케이쓰리아이
900300,오가닉티코스메틱
387570,파인메딕스
052600,한네트
318410,비비씨
133750,메가엠디
137080,나래나노텍
301300,바이브컴퍼니
106240,파인테크닉스
475660,에스켐
204020,그리티
000760,이화산업
177830,파버나인
026940,부국철강
189330,씨이랩
021650,한국큐빅
033540,파라텍
257370,피엔티엠에스
143540,영우디에스피
221840,하이즈항공
075970,동국알앤에스
002360,SH에너지화학
066910,손오공
045060,오공
134790,시디즈
208640,썸에이지
462310,뉴키즈온
148780,비큐AI
179530,애드바이오텍
099390,브레인즈컴퍼니
009810,플레이그램
042040,케이피엠테크
322780,코퍼스코리아
303530,이노뎁
452980,신한제11호스팩
115160,휴맥스
900340,윙입푸드
337840,유엑스엔
075130,플랜티넷
127710,아시아경제
053160,프리엠스
270210,에스알바이오텍
069140,누리플랜
130500,GH신소재
340440,세림B&G
065370,위세아이텍
003535,한화투자증권우
096690,에이루트
049800,우진플라임
005030,부산주공
043340,에쎈테크
050110,캠시스
064520,테크엘
050120,ES큐브
060540,에스에이티
228340,동양파일
031310,아이즈비전
066360,체리부로
222420,쎄노텍
318000,KBG
065440,이루온
020180,대신정보통신
074610,이엔플러스
290270,휴네시온
081580,성우전자
238490,힘스
024890,대원화성
052300,오션인더블유
236810,엔비티
019660,글로본
900310,컬러레이
262840,아이퀘스트
189860,서전기전
462980,아이지넷
298060,에스씨엠생명과학
071850,캐스텍코리아
089230,THE E&M
000215,DL우
263920,휴엠앤씨
086060,진바이오텍
196490,디에이테크놀로지
440320,오픈놀
005360,모나미
002870,신풍
159910,에코글로우
360350,코셈
225220,제놀루션
274400,이노시뮬레이션
001840,이화공영
085810,알티캐스트
049120,파인디앤씨
013810,스페코
284620,카이노스메드
210120,캔버스엔
017000,신원종합개발
232830,아이티센피엔에스
022220,티케이지애강
373170,엠아이큐브솔루션
068940,셀피글로벌
043100,알파AI
146060,율촌
398120,에스지헬스케어
115480,씨유메디칼
009730,이렘
032580,피델릭스
070300,엑스큐어
33637K,솔루스첨단소재1우
006920,모헨즈
131220,대한과학
354200,엔젠바이오
196450,코아시아씨엠
138070,신진에스엠
023150,MH에탄올
340810,시선AI
257990,나우코스
000040,KR모터스
169330,엠브레인
012620,원일특강
089140,넥스턴앤롤코리아
069920,엑시온그룹
216400,인바이츠바이오코아
023790,동일스틸럭스
035200,프럼파스트
080520,오디텍
258790,소프트캠프
018680,서울제약
187270,신화콘텍
014130,한익스프레스
059100,아이컴포넌트
153490,우리이앤엘
188040,바이오포트
038060,루멘스
001070,대한방직
363250,진시스템
006570,대림통상
013000,세우글로벌
354390,바스칸바이오제약
191410,육일씨엔에쓰
317120,라닉스
079170,한창산업
215380,우정바이오
446440,에피바이오텍
446070,유니드비티플러스
076610,해성옵틱스
008470,부스타
005820,원림
376980,원티드랩
002690,동일제강
367000,플래티어
043200,파루
123010,아이윈플러스
003680,한성기업
252500,세화피앤씨
351320,넥사다이내믹스
147760,피엠티
016100,리더스코스메틱
109670,씨싸이트
495810,유비씨
004365,세방우
405920,나라셀라
080470,성창오토텍
033250,체시스
290560,신시웨이
045300,성우테크론
222980,한국맥널티
139670,키네마스터
145210,다이나믹디자인
131760,파인텍
032750,삼진
011090,에넥스
457600,벡트
335870,윙스풋
068100,케이웨더
35320K,대덕전자1우
001810,무림SP
208710,포톤
308100,형지글로벌
297570,알로이스
33626L,두산퓨얼셀2우B
197140,디지캡
417180,핑거스토리
088290,이원컴포텍
009140,경인전자
403360,라피치
288980,모아데이타
229000,젠큐릭스
148250,알엔투테크놀로지
016670,디모아
011080,형지I&C
198940,한주라이트메탈
038950,파인디지털
009460,한창제지
263050,유틸렉스
377330,이지트로닉스
053290,NE능률
090150,아이윈
45226K,한화갤러리아우
005320,온타이드
246250,에스엘에스바이오
451700,엔에이치스팩29호
034940,조아제약
051380,피씨디렉트
383930,디티앤씨알오
010400,우진아이엔에스
002820,SUN&L
162120,루켄테크놀러지스
004270,남성
333050,모코엠시스
088280,쏘닉스
148930,에이치와이티씨
290520,신도기연
024070,WISCOM
002420,세기상사
058110,멕아이씨에스
047080,한빛소프트
214610,롤링스톤
362990,드림인사이트
018700,바른손
276730,한울앤제주
006200,한국전자홀딩스
434190,탈로스
233990,질경이
131090,시큐브
083660,CSA 코스믹
312610,에이에프더블류
045510,정원엔시스
103230,에스앤더블류
279600,미디어젠
227420,도부
010640,진양폴리
032680,소프트센
131180,딜리
067010,이씨에스
432980,엠에프씨
048470,대동스틸
331520,밸로프
031510,오스템
243870,아이티센코어
115610,이미지스
101680,한국정밀기계
196700,웹스
069640,한세엠케이
227610,아우딘퓨쳐스
007120,미래아이앤지
296640,이노룰스
053060,세동
051780,큐로홀딩스
060380,동양에스텍
007770,한일화학
309930,조이웍스앤코
291810,핀텔
035460,기산텔레콤
023770,플레이위드
328380,솔트웨어
079650,서산
002025,코오롱우
318010,팜스빌
070590,한솔인티큐브
043220,티에스넥스젠
093380,풍강
285800,진영
267790,배럴
258830,세종메디칼
032080,아즈텍WB
372800,아이티아이즈
008775,호텔신라우
021040,대호특수강
237750,피앤씨테크
016920,카스
373110,엑셀세라퓨틱스
217620,선샤인푸드
348030,모비릭스
003495,대한항공우
030720,동원수산
036480,대성미생물
002070,비비안
353190,휴럼
310870,디와이씨
113810,디젠스
900110,이스트아시아홀딩스
464680,KB제27호스팩
304840,피플바이오
091340,S&K폴리텍
005110,한창
900100,애머릿지
038530,케이바이오
033050,제이엠아이
101400,엔시트론
044380,주연테크
187220,디티앤씨
238200,비피도
101000,KS인더스트리
002210,동성제약
095910,에스에너지
137940,넥스트아이
278990,EMB
429270,시지트로닉스
084870,TBH글로벌
240600,유진테크놀로지
143210,핸즈코퍼레이션
012170,아센디오
059180,엔더블유시
012340,뉴인텍
065650,하이퍼코퍼레이션
226340,본느
015020,이스타코
037400,우리엔터프라이즈
035620,바른손이앤에이
009620,삼보산업
418620,E8
415380,스튜디오삼익
054220,비츠로시스
311060,엘에이티
039740,한국정보공학
067730,로지시스
179720,머니무브
303030,지니틱스
208350,지란지교시큐리티
088790,진도
044780,에이치케이
094860,네오리진
139050,BF랩스
002355,넥센타이어1우B
215790,이노인스트루먼트
039310,세중
419540,비스토스
001420,태원물산
154030,아시아종묘
199730,바이오인프라
115570,스타플렉스
347770,핌스
176590,코나솔
076340,지에이이노더스
193250,링크드
207490,에이펙스인텍
063760,이엘피
204630,스튜디오산타클로스
276040,스코넥
079950,인베니아
001685,대상우
192390,윈하이텍
019685,대교우B
091970,나노캠텍
352940,인바이오
018620,우진비앤지
289010,아이스크림에듀
065150,대산F&B
177350,베셀
412350,레이저쎌
028080,휴맥스홀딩스
098660,에스티오
424760,벨로크
344860,이노진
073540,에프알텍
102950,아하
18064K,한진칼우
00499K,롯데지주우
002680,한탑
130740,티피씨글로벌
403810,아이엘커누스
044480,빌리언스
076080,웰크론한텍
032800,판타지오
225590,패션플랫폼
123750,알톤
121890,에스디시스템
341170,퓨쳐메디신
327610,펨토바이오메드
032280,삼일
331920,셀레믹스
025870,신라에스지
115530,씨엔플러스
405000,플라즈맵
001770,SHD
389680,유디엠텍
355690,에이텀
080720,한국유니온제약
043360,디지아이
900070,글로벌에스엠
154040,다산솔루에타
206950,볼빅
045520,크린앤사이언스
230980,비유테크놀러지
017250,인터엠
317860,노드메이슨
361670,삼영에스앤씨
054940,엑사이엔씨
005257,녹십자홀딩스2우
025890,한국주강
084440,유비온
060230,제이케이시냅스
054410,케이피티유
110020,전진바이오팜
065690,파커스
050760,에스폴리텍
247660,나노씨엠에스
096870,엘디티
191600,블루탑
054090,삼진엘앤디
365900,브이씨
014100,메디앙스
336040,타스컴
331660,한국미라클피플사
215480,토박스코리아
106080,케이이엠텍
067770,세진티에스
466910,엔에이치스팩30호
134060,이퓨쳐
008500,일정실업
083640,인콘
008600,윌비스
079190,케스피온
233250,메디안디노스틱
322970,무진메디
222670,플럼라인생명과학
015260,에이엔피
052960,태양3C
217880,틸론
032980,바이온
065060,지엔코
019570,플루토스
008290,원풍물산
313760,캐리
073190,듀오백
050090,비케이홀딩스
368970,오에스피
060480,국일신동
086220,광동헬스바이오
020400,대동금속
390110,애니메디솔루션
368600,아이씨에이치
009440,KC그린홀딩스
208340,파멥신
043590,웰킵스하이텍
026910,광진실업
048830,엔피케이
009310,참엔지니어링
065420,에스아이리소스
108675,LX하우시스우
083470,이엠앤아이
351020,미쥬
477380,미래에셋비전스팩4호
275630,에스에스알
241820,피씨엘
254160,제이엠멀티
052770,아이톡시
482680,미래에셋비전스팩7호
000087,하이트진로2우B
208850,이비테크
169670,코스텍시스템
224060,더코디
044180,KD
476710,타조이엔터테인먼트
204210,스타에스엠리츠
106520,노블엠앤비
001795,대한제당우
005725,넥센우
0072Z0,KB제33호스팩
406820,뷰티스킨
379390,이성씨엔아이
250930,예선테크
035290,골드앤에스
069330,유아이디
0101C0,하나36호스팩
457630,대신밸런스제16호스팩
065170,비엘팜텍
477340,에이치엠씨제7호스팩
0044K0,삼성스팩10호
030350,드래곤플라이
469880,하나30호스팩
368030,창대정밀
900120,씨엑스아이
065770,CS
027040,서울전자통신
060260,뉴보텍
152550,한국ANKOR유전
227100,프로브잇
149010,아이케이세미콘
0096B0,삼성스팩12호
473050,유안타제15호스팩
478440,미래에셋비전스팩6호
238170,엔에스엠
479880,한국제15호스팩
302920,더콘텐츠온
058450,한주에이알티
140910,에이리츠
188260,세니젠
225430,케이엠제약
0099W0,미래에셋비전스팩11호
145995,삼양사우
352770,셀레스트라
489480,키움제11호스팩
33637L,솔루스첨단소재2우B
481890,엔에이치스팩31호
244460,올리패스
471050,대신밸런스제17호스팩
289170,바이오텐
004255,NPC우
489730,디비금융제13호스팩
478390,KB제29호스팩
092600,앤씨앤
0097F0,미래에셋비전스팩10호
477760,DB금융스팩12호
482520,교보16호스팩
38380K,LX홀딩스1우
253610,루트락
0093G0,미래에셋비전스팩8호
0037T0,KB제32호스팩
054180,메디콕스
456190,큐라켐
224760,엔에스컴퍼니
492220,KB제31호스팩
0099X0,IBKS제25호스팩
0054V0,엔에이치스팩32호
084695,대상홀딩스우
001067,JW중외제약2우B
0091W0,신영스팩11호
065570,삼영이엔씨
482690,대신밸런스제19호스팩
121850,코이즈
0041L0,하나35호스팩
031860,디에이치엑스컴퍼니
03481K,해성산업1우
0071M0,삼성스팩11호
0088D0,메리츠제1호스팩
477470,미래에셋비전스팩5호
487360,신한제14호스팩
474660,신한제12호스팩
469900,하나31호스팩
473370,비엔케이제2호스팩
060240,스타코링크
496070,신한제16호스팩
454640,하나29호스팩
0105P0,유진스팩12호
474490,유안타제16호스팩
000225,유유제약1우
00806K,대덕1우
489210,교보17호스팩
486630,KB제30호스팩
444920,유안타제11호스팩
0098T0,교보19호스팩
0096D0,미래에셋비전스팩9호
452670,상상인제4호스팩
003075,코오롱글로벌우
004105,태양금속우
012205,계양전기우
318660,타임기술
0004Y0,디비금융제14호스팩
493790,유안타제17호스팩
450050,하이제8호스팩
455310,한화플러스제4호스팩
244880,나눔테크
455910,에스케이증권제9호스팩
0041B0,교보18호스팩
472220,신영스팩10호
00781K,코리아써키트2우B
478110,이베스트스팩6호
446150,유안타제12호스팩
466690,키움히어로제1호스팩
498390,한화플러스제5호스팩
001065,JW중외제약우
178600,대동고려삼
114920,대주이엔티
004835,덕성우
488060,유진스팩11호
215570,크로넥스
001755,한양증권우
467930,IBKS제23호스팩
450940,유안타제14호스팩
469480,IBKS제24호스팩
224810,엄지하우스
006345,대원전선우
484130,하나34호스팩
001515,SK증권우
464440,한국제13호스팩
455250,KB제25호스팩
487830,신한제15호스팩
462020,에이치엠씨제6호스팩
468760,유진스팩10호
473950,에스케이증권제13호스팩
465320,교보15호스팩
487720,키움제10호스팩
456490,교보14호스팩
458610,한국제12호스팩
199150,데이터스트림즈
0068Y0,비엔케이제3호스팩
472230,에스케이증권제11호스팩
299480,지앤이헬스케어
185190,수프로
004985,성신양회우
0041J0,엘에스스팩1호
202960,판도라티비
251280,안지오랩
447690,아이오바이오
238500,로보쓰리에이아이
474930,신한제13호스팩
475250,하나33호스팩
079970,투비소프트
000325,노루홀딩스우
212310,오건에코텍
26490K,크라운제과우
457940,에스케이증권제10호스팩
189350,코셋
402420,켈스
475240,하나32호스팩
473000,에스케이증권제12호스팩
236340,메디젠휴먼케어
103660,씨앗
266470,바이오인프라생명과학
234070,에이원알폼
009415,태영건설우
311960,인터로이드
332190,오션스바이오
199290,바이오프로테크
093510,엔지브이아이
000145,하이트진로홀딩스우
007575,일양약품우
267080,세븐브로이맥주
090355,노루페인트우
008355,남선알미우
066830,제노텍
000545,흥국화재우
448780,마이크로엔엑스
36328K,티와이홀딩스우
217910,에스제이켐
276240,엘리비젼
101390,아이엠
002995,금호건설우
266350,팡스카이
346010,타이드
043090,더테크놀로지
005745,크라운해태홀딩스우
014285,금강공업우
014825,동원시스템즈우
005965,동부건설우
258050,테크트랜스
